"nodeid","count"
"59924a1e9c564c8c4f70e6e31857c7ff3078f314b82ed3edfaf7142697d5bdf7",1440
"6d5a562e8c79465567a1ac8fdd30f2c70b31e9aaf130e0480c8c98c746845917",1440
"3c64338a517a20aed16a21934d8359c9c7a58648cea6df2be017926753b49be2",1440
f97b201153a2360609f6961c4be5a4b90d66dc0867931ad48fd500075445b855,1440
"7034605049e73234d86c1fc32943aeaaf86b9cf8ac3439bb642daa71c0ebf02a",1440
f9d65aea02b32e74b046baba25e60d03e13142a21194a12e22e55b1b1fb101c1,1440
"2fa6bd23acd540e48ff04653ec7ebaba044ebeee89b431c46bff7624b1a0c744",1440
cc4132b7d073556d158bfa0337c4edda99002e717ef3abbdda0e1d62b6684405,1440
"646857b4a19001201d15fba283787f8bbc81c8265285d208fd91dea5b6ae6d77",1440
"1eb4673f357e63cf8c75ebf00b01cde9eaec8cdb7ef85092807454c574274b28",1440
"4b95caffaf19d2ab79f47aca86856fce3a76f6153ca93ff10ccdc2fe083980a9",1440
"90dc3819fa7407b239b71f9c756ec0dad8a8ffd44cf3dfabb7e191845083e586",1440
"91874ea4b809b206c97fa9f97bcbbab7f75dc1f668bfeea158613acb104d1537",1440
e6950279bce2752be6d375cc5dd0e80745497288e8e43c140297e0d817ff1a3b,1440
fd3a3314ed09b9dfced4e8c6a1d80993d32af178c1d1e76b7da5553928067371,1440
bfc158ecca579bde4b090547f5dc72fcd8bd3ee0632fa7a0d5081b3f2ea9bca3,1440
"6a70919be7de3b9da49eebbb2651f226703ef7b8b8bd4e3f181ad38679b7294a",1440
"0951d7f6b473859ea5532d2ce300f65839074a872dd04871e5d2dd04c76bd742",1440
"3cefa1070efc60374813e0c8f51e570642269067362611d48f9a378828f57234",1440
"5809b4e54cdba2eeb824ff015d3e4f8c07ff8d665f100dcff99444629c554f4f",1440
cd9776583789e5470dd3e8579cb4b60b57cb72af1f0a0d817132c80f8ce3e71e,1440
"797f2667cb56f84eeaae839a092e3de187ea8e98e15a049f08e803afb6be6d92",1440
"24a2f1b5694471a813b6144882e18dd08d3400fceb1a3a7fe7876601a691bf6e",1440
cf375f91f0ba3a4de4c30e9c9fda4176b05eb46ceefce0dd999ca3df83ee8d95,1440
db41e50ef7bdc0d3d9230a0560d880b8ebc78da6a8e40e7bdea47392519f9524,1440
"2addfd71fa77d990c05690a1f81c48f850482a6af978404c2d05781f5171131a",1440
ba132209bb421d7df18a5cf308b4fc9ae7ef22205e17a42897d89ec02bf6c4a2,1440
"5924f8ff12b9817a4e0e6bf25efa3673e4620f54ceef040f339795cb41876f91",1440
ffd7ebc20984392ae103c171a8522de74c7ceb7384adfd593f83ac15d5aa4b9b,1440
"7794964848802f9e6c93cd5c3e640f7105141d0e038e0106a6e806f95b63facb",1440
"11f9f72370b2f932df767b4537a7af73afbdb58262e68b4e428f16a87ed0e3e5",1440
f4620bbed3306edaa39b4a2b6704a72aaeab6ac04f35d08bd69de6d931030f15,1440
"08a84c80bc3eed3337ddb5109726ad7ddb4470caa6ca7cd5c281422c2fd494f6",1440
"09cb726775c5a461e0a54cc979f6e82c31657541e0634992814337bc544f3706",1440
db5d073e000b47f69d662b82752723a5c7925702761af9c561b244f4e2a69fa8,1440
bb6748655465532333cb3a02930a1287adbf5e73b61c20dcbf26bf5f4840d8a6,1440
b5b886926941c5132f43088862378f692c6c86c392dc2de536f6801729dfd700,1440
"10d37b2dcf8456b57dea18ba50402cbc4389c1c194476807f8fdec37845cef8e",1440
"8f9037f94696aaa73cc090e2fa04ba75d259cbbad0d6785c33f8cba658a97d7b",1440
f144a50e73ba109cd2268da1f7898ab3a3628aaf185a188732d10b3131925cd8,1440
f7b886ff936631db7a060c8c35ea9caf63cada8516bd0855a4ef369769a389f3,1440
"024fe99e0c7631e94d6c1a33af4898d76d3cc15ddda10ea244b7e46dc9dca35c",1440
"3976b1338737088183aae4bea4bffd6e46a39f762c471434b4f05b8885bbb290",1440
d0ea5c4ba0cf925f5fb23b772775a9b0066a22c6b2744a0f7d94064efd5f9960,1440
e2d52fff80774e2023a023f0d51618eb7b83176ddf94b7ca8570da639c39bdbf,1440
"838ce4e9840bf8c95ffba55ff2d160ab44e6145c13419173dfacb2b0ba3619c8",1440
"1d53fe7cae2fac019a6bfc82f48c4f71132672bb7f5cac168a04e59e7cdb900f",1440
"860db96cd1d107c9f51a2a0ba2f44108c8f41be7079577f9a937f5d5b9a2c748",1440
e46d0ca95e0fa242edafd47efd23c51d9c39b089f51ba24cbf80e00cd3480745,1440
"7d9eae1e0bfc218388487a88eb8cdc591e5ce4d85d4135982a4012c21d1f773b",1440
"2c6e99d11d4368611a828aa737e0b6e1120bcc7ab9d60e3466e595e2100386e1",1440
"6def93eda6b8d689790a987f887ee616a2089ecee43eef4ed6fcfad480dbe4e3",1440
"20630a5cd74d59452cbe37827f793c6e5667fae9af46dd699f34e958cc1db292",1440
"661ab69a1675bf9921cdee145bccd6521f172968e48a858b795574fd5d025e73",1440
"2fe29465a3559b9e2a261340b568e3a524ad6211d63132d10600504aeff62efb",1440
aac0afeff6aee187c5b1a197464291deb11bf163e62255e13adb46b6819709d8,1440
"81faa7c6e2d43c12c761898b24af6d52fd0c4f0e11b88d22d38f7e74976507c1",1440
d1bd2944adf07b96419ed9d1eee08005dc0df25b6bd18f351a887474495e63d1,1440
cd30e4b08a633bb4cd61890f7f6487976e8b85be58b0f29cf9b648b663887195,1440
b6d7e53a65d74d07d7317b30e51dcfb4f55168e93ec2e4d317829443d4c1f300,1440
"44d416406dfea75a1c4dd622f8dbb62d5484f878f3b536bbe1ea3099f523f62a",1440
bf298f75a5a85eba378179bcc7b3e4ea396844f4108e3ac7e136cc8de80ffc9b,1440
d54196327e683a042887153ee383e1c1dea717a5c972d06cdfcd34dae70a5f4a,1440
c140dadc364454afa88f60569b3ae220a79229e3d16f5f7e3190fb95c8331c0d,1440
c6250098188eef1151e600aa28e815b2824a9fb3464f2c032aa071adcd735468,1440
dbf4b2be9f4f4a6c455e0d355447cda060a31d78accece0ddf1ea1f97b8614a7,1440
"57f142ff3165d32f5bbb6d3d38e1ffe002db3cf6af132c47d0522e732f19917a",1440
"950c32d1bcbdacdcd2a8b3a92d1316bad51fa5b08ce098a7fa6930c50e296f12",1440
"288ae847921af7becc6d319be3be2aa23382c79c157d58019958515049687fe7",1440
"65eca8d4e4170b8a4c50e3c5001b604cba065baf0aca678fb3803cb7c7f66ab2",1440
"7bfbb1d3c0dc4d5914843098c9a96576994c647d4232238addce8fc0ac836231",1440
"38f8b7b04a4ae0d826873f0570d66baea2bb6f25b3f588b4e6a0d4d7feb4fb35",1440
"9f44fbd54de11dbde67a6a24277b191545bcfeded51186183dc934188a9556f6",1440
"12304af2dd434f6128b1afa7dff97c8290396faa56603a6671e91305fba27554",1440
a59ed28cbeae356886ecbd40fac5bb6d31f10355bd1f67ad0d9a818f3f5ae504,1440
"442ad26e5b6b610e2ea318142b5bb322e5f1022ee6064995dbd803d0b17fb304",1440
c52f246c320f889967c14e4c78958cd80ba1b0b1500ccd4f782db40cc6589f01,1440
ca47ac7a0a817b8905e8f4efdf4b6e045f65837d455d11013ffce7d7f597004e,1440
"0f266abb685a4cb7402a004c5e6dbefefb2341582a5b3e25f5d4f2b207e8ebb3",1440
"795d4fda718b0d3260cb9d6589260ab258111e877d5289a50fd7c61a97b9624b",1440
aa7e65ea1984b0bb4e34f1c460a54bcf2cc4036be38b6adc481cea908354561b,1440
a38771357412745d5c9ded7ccf59ad0e40247ebd7d2dc446ffb3bf0856386fb4,1440
"70a5ca8dd4cc4b009162bd79501e582967b1392d88d6d5f98c1ea3ba7f841173",1440
"5af3dd6c3ed571de2dde85e74ddec9c4708d1bd5b8f14d3d0c7204e3fb1193d0",1440
"1ec915a076350c6c577019b9d070fbac5c6c472eaab79fc231ae276b8f5d9de2",1440
b5547b6e571aeff96f0fea57bb617387f697def51bfd5c140c82e3c38683b7e1,1440
"396aa4a0bd0f0f3738002df3e7955bc32b52df539b48e32677c16f1327a514e9",1440
"182df1be2605d25c81994b6d65d2dfb7efc82dc08ca64c8382dbe7a92b4f48fb",1440
"301c0eb9cf52611e59c6ff69126d86a9638034e7465b39555a516b8e9da47dfd",1440
b74fcefb4f9e8e6d1154c9b42c197492dffb966d876caa082bb138d288efe3ac,1440
"942533b7454fbd8ec2ede932fe39c35ebfeb6cb23637dbe14e06603d1e03d5a3",1440
"0d0db5728c6f86cf6acf758090bb78e42f37f1967393b7adc1bead1279032b0d",1440
"74c48d1f249796a3ff3ec31df468388d62ebfb9b464b3def2670475765d4caa9",1440
c646e108ed7e5f5b14bb970784983491fc8e12c3ac2e2b878c7426b4f375c261,1440
"0c4b35ba87c8004e809b1a916c690dbffa6ba769f914aea0ada971d4efe2163a",1440
"8f15a89587cee5dd986c5937b9e438283de62df0d394f5ce3c2aeaeb61f9141f",1440
"7030f9456e8ef27e5265af1eb53b0b000b4b1eda70c5d031283790e919679c5a",1440
"64bd727360a1a7f5559e9aa5403b132172e5a53791495fa004410df5bbe63fb2",1440
"004c196728624a13ce3cfbbf1f461a4ce5ca44c937b6435a8aa8d61dfe24b6fc",1440
"7245e3c8de02a8b6b741855ce475e622db78576db94d9bf466a546d001b1b923",1440
"10dc595ca15b02c2c2447689e44882fc2a107f7750a0ebd8412f6f15d992bc6c",1440
"6984ab1220b1b63d2eefcc83fd6c4356558feaff5bfcfc8d9d9585707e9a44a1",1440
b12f3ab150bde6d7eda21154137b2d5f12aaeb9da0824b1128087be7480ff058,1440
"1b8aad6bac4d74cbb32927c6b9792e5476e02ccbdfbce1df7e361dde0a59fa93",1440
"49dbdb9bbbbabecdc4f90faf0f1d9c077f8a2e0bec579ec05a1608d16307c858",1440
c6e4cec65a356b7d3422eb746799cd9bde5b7d41131b30f180173121e233a48a,1440
e4d6e1ae41c2539e7255c65bb21b0e09d36daef8350a6f58d2f07ded5f106540,1440
"0f162e2c39b9bd9f5ec601afb60c26a52ebffae1808b3dccb03bc2e52d8e0e51",1440
"06b055f47c8c6b6f080a0cfa6dc20416f07ec1f5097a39d6e3e4cb9a3914107f",1440
adf3a6ae679ae3609d5256bbb4805dd3b3529c0a72449b8260cd92b577f31b72,1440
d631911002d2a8c1890da3630b5b29cf434911aaa40897ec90ffc9b09b102e05,1440
b21af889d3f22ffd76558f810cca7c4d685886ee3ca4dbd5ef4fbd8fa4d513cc,1440
"6334d18533246c2e70c5d67abab2855f6f780cc8563ca10a1a448faaf4d28990",1440
a0f02b06cacf0098a15e63fdfed52fe9ce62d2e539a5b06ab4f7abc627f29a23,1440
de26451dfd61106f2faecb392ed3c6fcb9db5ec091e809cfe9c8a5a50b544506,1440
"9efde3be8b47650d3bd080df6731afb9d721cdc05eaa554c41c53a2d5c72d00f",1440
"58c1cddc46a79ae78cf9f1f64b85c942dcde121ccfe12b00f11948ebdb6fe424",1440
bfa18dc83a41e972b3ce5748222e91326c07617c455aea122909122ae057cd03,1440
"9c6fe5a4f33e69504c220ad694e51417d7e25a2de4a3a08a93064f9f72d41daa",1440
c4c54ee20faa12bc28c85d7c08d22dba552061ccfe1ec29028c1d135745af0ae,1440
c4e953a0e934fecf4f69df0c42e8ff674b431989d729eae0790ae14904d3455c,1440
f2a2cb0956a5b99830157b650874a2691466e41b4d7ac6904c98d31b8e514b50,1440
f0c987e7864b497e84a6f040990292e33fca3c38927d9e2b29a6d591e9cb541b,1440
e5f38d8fe0ec28f047c16e62c1b9accb3d42356bde8374b294e6ec6bf421cd9f,1440
"72b08c2c62090c3f667c86bba31873e577c0b3d1c07d25f36e8d38d71306f5b5",1440
"1d041f9ad3fff30fa33c22a165c8ffd5deb8b7d95a5120b72af7b554ac449650",1440
de46695c00de7f42da49085dcd5232da34dbe72d4b45f228420560f91f5765fc,1440
"0b2acbb6e55f3c6b878d97fb484347ad28c463510bf49ee75ec241ae0c37708b",1440
db0d57d499c19a94dbb8240959e0eaae5596358ebf5c18d2c31c9a9aa9559d97,1440
"850851f2a638991dbc27706ee8036fa25c264b6902e0cb22b7cb13afc3b374ea",1440
"542e341011d008193276a85d62cf798807cfd7a8ab3d58b7ff47a1fd7119371e",1440
"6d8217f26e7dc9b5e2194ead7a675f8012dffe76f8a9ea1c45177ea416635112",1440
"99317dfae226961652aa617044ed335e29d7be8e327b593f4e8b707af2042341",1440
"4efbdcfa0412687227a0046d4a37f5632445ae6aeac29aef5e53cb31d8d9cf10",1440
"06166a6eb53e0bf3fc703f770a5219639ceb25a5faf3a4e8627f04fd7e5df1c9",1440
"8d7c87e50448842c8b9c2dd324e44ec2c3afa77ccbd92ffaed07a933a2815a68",1440
f18a2ffed4f4f4ce8394f9a38e592f125304ab1ed6668ce497235e3bacfcfffe,1440
"1820d6c8ad57c3bbae3b9bbd058f6b29bfb2d712be9df84920186f2afef2301a",1440
"7a7688c26dc209cb20a9899f3346737bb5880ba872a1d9c23693a462300b3bf5",1440
"259d9a5f843a69f39228c1dad62de0d982a0ca58af42d86c57a6c7c6e3c15284",1440
c0efcc89299a6e9712f763e81aeaf8b430b767ee7d47d8e2b8be4c96f4e7bbd8,1440
c5d696942a984b48811f9a8ac3b426b24913d5fad9524c73639043f1bf8412b5,1440
f016272fd4c8d01230bf32cef7cdf105dd3bc2ea4aae8a6ace1de61e14bdbfd2,1440
ae6b3f274dce049c42daa98325dfd11d9991b24de5c9aacf41345fdc31b8f592,1440
c0daa2734521c7e49cd3012bc978e6ada9e9e0daf6dd53eb8254d1a1b7785d53,1440
e550c2c841c8811010199e1e1fca5833df4ba11d1ea837adb393537d57e2e20c,1440
af84f855805ed142c80406a4e42bec0d2ecc0b432a4d1d0c1cad01ef0084e535,1440
a466ec213a4c4b98d29cc3d3c1c8b0301cfe6c2655f20a69b7ac2ba448dc77a3,1440
"6ae348563b604ce9d92e32b33e4eaff9fcdf1b05735cd64c9b8f798942182ccd",1440
de2c33a1883511c52d9395f431fa859ba9809413467b63e81ee81e32da09bf5c,1440
"54bbaf9e6c0a4ab30bd3ccc1383e80eebca71bbe010f795941e95cab346daad1",1440
"05ca247fc53dea808b9fa1c89a7ee9cf4d55e58828983d9a08a5e3601fd22d34",1440
"1076219be500e3cde6b7c41ac812dea9733a1d3a28eb6e8e593592ac5cf7e2b0",1440
ae729bf3d2b59c5e226b18ea2bc1ff65706e92cb426011388d04f909a6462d0f,1440
"3787525d0e314b92381b8b4c5d3dd08a5095690a92c5e77abc2288850cce6208",1440
"904c139740eaabf8f8bfb4f2a032337828d93fa1e5945cd928faf380f409f96e",1440
"63dad68a0e7889bd146b02141cc9332973af880dce0bb26a78f8c22559cc6b97",1440
f514e82b48ee75bc6f50f01edff4322a8c5132f0278e73b0d546f675082ed2c4,1440
b7ec7636f1f4478667abae68c820471d53fa8f60c7b31ebccbba9498ffc7da03,1440
f31234b735875be114392aa5e457781a5f3b3ed5cf0da8065a25a9da0cabe029,1440
b75742e59520e6f8361a3eb152fea825653f3b8443498d40c989d04e7362717f,1440
"7204628d94665c4319eb4b07e89f262334d529c3ba414ee233307657d91ba907",1440
"5a3fd9700d4168050601e3b083f7a7395e7fe9db8386a2c5fca465ed3a42ef7b",1440
b1846e43520bfb7f02b95de06e39086e9430ba7b038126113ab0d36a3bb164db,1440
f4e614f316692ed67676190010ad2cbca889c1eebbdae59110e5f1060a601eca,1440
f61b0f83979f69deec5240c5a1170cd0241303c168ba9028b6494cd05bd62404,1440
"421961b2d21f52e5652072936848264f7fd31dd97eb06f836afb86edd3323575",1440
"94e2a29dcd6308a721e26323b670615cf46c128ce3fe7f0fa821054d63a78f6b",1440
"20d97f076ac624479809c3c154f9ba36be776126ec1ce14516e3eca96dd162c5",1440
d6971353b62c1b8891728d8bc49477b402009d3659e9f9d111505dd8ca2b9026,1440
"873a83bc7627d1ffecba8f04a2b0d62774047fd15119d0b2f5d1da4bafc063ac",1440
"7cf0af06f92221592dd6b853447488aea9b042597fe0462718f655435539a4af",1440
"26dfb9506b91960861746c5f181c6c7775e557dec17819c2b2638391fa6064d3",1440
"3ad522892b1feff784f9b970f6ad96a7226c3291faebc438972df0af1863596b",1440
"1a2ff43fde66826dabd129b504ff90b0a77865ad5d2a918eb3294c7e0a359f38",1440
"94fb824c07e29875f556d5bded622f76f82eea4f6c4c3fcbbdcb1027cb06a57c",1440
"60d257b2fa30e487565906a21fa3a44e59a861397ce8b6aca47374fceb71ef0a",1440
"88e2e7b756d3abca4ac62a72125959f2f1f41d7487d1ee0bb94f6209da0e98d2",1440
bb528403c17184b87b757818718ebe6dfb3e42dbc33c3e5590e577e24e654b51,1440
c8fdbe0507d94ab5d1c8359686db6c59e09944883103f5c953e089d72663668e,1440
"7542cf097a9c7def2903bf1920fce28a46069a99edce5bd643af1044c21b5fe2",1440
"8df890ebe1da5506d947a443f3fe18b65fcc8dcbe3f4b175b676d9d54e905ccf",1440
"7997dc0dc58091a6ce9c82eca8fb9141ae8844531b38e368e0728f5fa0a04ea5",1440
"4eed991dfa836cd5aa7de39536afc012bc91a0d01a46cc4095e6a23f0a70a857",1440
b6758dec6844f0f9ee26d5263897cba6e17eb24d1d4c9686e4044c7fc8841c47,1440
a206529e0a8ff3eba4f2375d7d2df0898731d72df300259aa97325e68c8570ea,1440
f0be340a91f58a1c89c51e15fbe688b9d4d1ea11aa337b8cb211816f25a88642,1440
"5b6fe9f7084c532196e00ba8c34ff9a7c0fe49f6db5ab08a4069d4974cf30799",1440
"85ad19cedb18370e11dd3f2f5ecde656b171464734e31b1de74af98a2bc30f87",1440
"087b55b483f489d5bf9f673506440b1aa2b765cbec104732215d3f20331febb4",1440
cffa946deefc62d1ed5af8eaf7a5e20420a1e72a16a410b25b1ab88bad94c4ef,1440
"8a444a8608fd096c53eb5a47ec24f445061d757aa565cfb481ed0dfef9163580",1440
"266ab0d22470da2a786c32703e5f6e9bc7f3c861f2e9c982a838b9997c760a15",1440
"7dbae06c11e7ddd1b958a73cbc9f1bf53a852df2d25f185b3910805106dd59ff",1440
"3f31d1df6ff85a1957d818c1aca153aefb445b186bf5f4a05e835c58eebcea03",1440
d05bc1a32de64059481beb812b42a8d0b51f52f9084a37ea39a61cf238422a90,1440
"6f4b472284d4941e381fb56f0e57d3cff8caf2ff3a7a99ed134249e6c59667aa",1440
f6b0bbddb5e8ef5fc634173ea152145a9673b5c0f868a0b92256510576458ff4,1440
c58ae8b8c6da721bfab70b3a979cf1c03c6cf411c8a75e61259c25e42d51d201,1440
"95fa9609f3ed3e9fdfa7a84edcab7ccb5a1f9430202d7e70cf30b594efb6408c",1440
"266949409b5fe7836651eab94d5fcde040fec0da6d796cf9322b7f12c847a482",1440
"3bd0a065034aae5398d354fee304c978b0252b7743cca22c3199d7b20e8f6528",1440
c75d4ad2a425f83b39e92e76b7e1a48d3f6379701240513d4df2391f35d0891b,1440
c595a17c3f896a729def1bb71add53f5421d3ba094eb7d125efbc8b24f4243f5,1440
e1148b4fed481a41d81b806910635708d1e1f915d8565b71a9915d195951bfe6,1440
"27ba15aee69dc68a57a415683860154234a04657650e26d4287d414f12d29577",1440
"5918eaa74054a0366bc27555f59f88c922ea0bd94ca6b5bad80a91726b84cd68",1440
"82230557f9dd0092c1d3f08c4634d972ba9aba1373234a96c285e40697a9d2fb",1440
"408350bd597666bc52b449183f43cdc635305098a4167665c27fe3229ca31061",1440
"4b909fdfa09e6b4a8d22ce0ec71a596c31b87248df87c34e5746218f5b865240",1440
"806aa4abaf391822afd4217888d504267080ce5b8839de80d3c29cd515bba002",1440
c9fedcf0b8497e73f93dd674e3c01487997299fdf5f56b979743d7222b2aa70d,1440
"2c0fcbb8059d07e835e68cd456c025d5f88d847bd070d7c562f9f6622bdef074",1440
a09824b07b7ec85da28f4dacabf749d05a8d928876ba3c72ab1ffbe1afafa64b,1440
"6360404fd285849d583da99b5480c1fd891358e692a50e48a1100fbfa98f654f",1440
"52f97c78b251453d067e5b14ace62917465fa9b7f89a1dacdb99cd7f9d0d309c",1440
b5f79c4540426e03ee31314e3962996e31c2033c345aaa9e8a349febf008a8a7,1440
bbc84c297975dfa398cfe51fb4a87f85a7955bd1a3fdfe54bcfb1036d70cb66e,1440
b9eaddf9eb21e036429c5e149dc2aa272e18a4845b0dd599e0cc59722f7ee0fe,1440
b4199632fe5a8de5b1147f38e6f063aaa69316b2307131663eb4d18dbb3f18ec,1440
"29112597797ca1ed92532aafe033c95bfa1e6ad7a7f0c1f67103dcf2fd7b9244",1440
"8e2d8a9baa66a7f746f3a321032bb7c3901fd585cfc01418f24533d4ee7b27c0",1440
b51f497c48e0bb1f4bb910c001af1bfb5c22d39b1842d3c486f59bc4719568ea,1440
cc2529e9efb0b649570152368cf2ced6922c3d114ead929f7f6e83d3625e6268,1440
fd470e72722b1af54d6c03e13982418facd4bf075793ed36949b75977a794820,1440
c4336045b08a98b65cfeb37f4081fbff2423c5515536fdd82729eaa903ca97f3,1440
"2b3d0c58be0b93db0749b8da2c7246b48d8a3edd6a018f34164b4fa65697cfe0",1440
c958de048c32eb9879f4b92fb809ab041b293d9994419a8c2bef15cc07f29460,1440
"5fe497c2c09c9b65fca7c05682308dad684148b5a9faece27a27033285e96ed3",1440
"4fc3b572a9ab5772f10248aa715c3d27414dd569c5face1e501a34a55b16bc92",1440
e810687ecdcea4a93230060819a0562d770cb9b6f206a18de39f8bb3d712d73f,1440
"36fc88f191b86b88a62bfd1f631c5e8a85a8444850377e9c3117bb4ee2042850",1440
"7d60d2728473e9b8517e262449861465fbdf778fc8e6c30d222c00cf981e0bd0",1440
a3c5ce2de7c643727a043e9535aec263dd9e9a2073ce3aa2949dff17ca9133af,1440
"112743a86d7a44306f5ddbeb44ec1e641aeb98c3519069e498e17927b4465de6",1440
"031c7cdb7b9121dd3b1b3958b9b1b418e08b5a74e2e273ef70c4108d0429dbac",1440
"20d0006fe4363557c03049ab9efbcfa1de08fd9424b081875eb9e0b36999ba19",1440
c2824653b16b97860c1958c2e02f72dc074fc6c93eb4f22af9cae518431b7e2a,1440
b484645e370ca058af226a084c3433d5ec886c3de265af081742d35fdc04314a,1440
"05e80160f5e90f34079f646e6f6c778347f84204b6897da7b0dcb09c7444bd44",1440
"2570d97c97548cb0d7c6b8dde2a395438981e03c1a92b51bdb185384bfb999d6",1440
"4a13b0154e4ee6760f947f7f7a3ce7560b639600773a88f0f2ca6e428b7562b1",1440
"9936c77ccfb61507b8cd24db758d783abed0e5ed58a31a86feb91398ba0c43bb",1440
b7c323906690794d5bf91e9eb250a1d77835a6157722041dfbe760e9c2e05431,1440
e0136001ff254fe9d795ab38e825581cb07f75387553dba8efd937d952bbb1bb,1440
d3c41c21598c3760c24c989845321b50e4c033f44395422ad8ce5cb9b17c3d0d,1440
"5fbc450456eb5edf78bb7ff26ca0f73edd4c70048f2b39aeff7cd9a3ce6f539f",1440
"42702bb13e06896192460070aa180ca2ef01a6b14f82c5c160610018f99259b7",1440
d58d788154efd29a00ce747953cdfbce495bc1d3efc41df9ff24e7bbde1df121,1440
"2425d9022bed161c47d31bd79e0240a84e4f43ab200c18f5733080b7b811778b",1440
d6f622f02d3861b229a151dd8c92806cc13b61a10460554867af72f38a524648,1440
dc43060db1e8e4e39afad5b29fe128c2d1bb98936be40cf618e81c44392bef8f,1440
dea7acf9e6c5b3117cbb879d90e45d6b8a610848864f4d06c573a03fcdf4ae50,1440
"3edcd6229066563a4cf9c8b1f76c9886244c0ec360baf45c4f4bc041543ddae2",1440
"4b11624964894fceb644067b496eee867c5779b8d52ef74182442512b892e56d",1440
"6436f381cf9209e336dffd376b26efa53a95c46e40771fc48c9c0bb85a7347ab",1440
f7835b62a9b628894c4bed74bd327f811d29eed6736bb8e36de640645d3d008a,1440
acc71b32d8a5c8ac40bf4aaddd18ba802622911f0f9072155fe4db185ec6017d,1440
d4f399fc2a87506c1a4c7ba6f12804a48fb5d46ffa70e0364e080556a26dd2b4,1440
ace005ae4b6e3ebf9ac2bd9cbf166d653ebbd7496b23cf642842effa83005d20,1440
eca45757c3433e74ab46e5a0f705ab49470444cec1103845e2d23c2ed5d4d521,1440
ed342cf9073814ae4203532c07dc77b1e1b3bce072133e432fdf9502f29c3ba1,1440
"90148a67d49e909bbb0af9e22b1c6e35be3fba0dface04f40ace99c1040cacb7",1440
"4fb3fb587a1c825f49e599656a962562c393bbb498f1b044e8878728cb5d4295",1440
"83768ad94b18c8321d7cfb4863ff0904ccec3102c67080ee648a778a3d96ad98",1440
"508ca7fa216cf8a2414060fd2e9d75e338ae1fa417108fe6b0acfe8c84516597",1440
"675b198cfa2f66425b8fb9deeaa78a9faf0e3ab909913b0d6a3c35964cebdda8",1440
"446a2fda39b75484f5f2682b69dfef374c31614c7cdce948699b0206214623fc",1440
"82a76737619ee53bcd61038b06f6e0023eb72cf3fbcbc1f12cd59cc965dfd089",1440
"08a6593a40a48364ef77ac35032aa094c8b4a71bac2a1af1b013057865f72678",1440
"9b7c08653107549d8a35bae809a1b9782301abf00cc0141b0f9b78207a775139",1440
b8abdd3ff430ff95efa1d260e042d2c8b21482aab43b016f1bf9d8fdf057d99e,1440
ec7bce7eea2f3247636feb0d87673180b2e4ba11455d701f8c1ea824b8bbbd85,1440
"9643655153345deb359b77352d79e80f3384d2aa988a602d622386d8fccd0017",1440
f9166baa82926f262e6337a71e6cbd0a344be58a0325166330bfe3d9b69dc387,1440
a0ebb315240d4540aa27deca11e9516732e7b1de2a68828e8d577d6e6a4199fe,1440
"01c9f01190c220df87dd1524b6834f489e27b1c7ee88e3646bec2245f179cf89",1440
"352238e143b2fc2b2dc5809101a688801b231a7d064ed0fb625018fa077c664c",1440
"46b802c011ec636bbec65851fd5a64af806d5ad90d1714a919b0d2eb2224cdce",1440
d50f5aa201e69b50328f7a5450bccb114029cc1c7256ab403e4cdad4ac15bf64,1440
"22b06596a8080bd348c9f0e3a2ebc041b9e78f0942ad775ad5a3e9c8c10c7140",1440
e4e41e11cb7ad10bf85d7900f89e63eb63471b628d652fb86c74e18b3441c9b3,1440
b68abbeefb4a9c0699c9dfc8952964a6737f619592161a7405544754364cb8bb,1440
"506c69d90a7debff7b6cc1882cfa8776ee10e5645b6536f0b4489a370024fdd4",1440
"7653f0b5d4806bc0052a74957c1d945254137f759e5c071c74cf9f89eed86ea8",1440
"0b9b2595cc1f2378ef890bb664c604a30f129bcfb97314c948375e6222099783",1440
"53bcec83148e6075b625832e01279f05158f0368ddef8b53b1eefd648fca8faa",1440
"0f5844b12421fc4ed1d0fb8795ef8498913003f8c6eeb61af4757a6befebca69",1440
"1a4d75b03c5087f87d5b5a6af64020a99f9402c3bcb2a78856f6f2445ab97d7c",1440
"8621caa7ff1e455e47435df4473399d5b4e0e93d773e5da09d0ae6153d5468a1",1440
"450c4be869d9c5e133378c7e9b8b34539d7dff2d101bb76cff2e1294d8e32a32",1440
f8e45e12c7f7b6b636e4feaeae707f8b1a7c55b9c4245b7eadd51c5ba90afb23,1440
a86a3544fb9869cc09aa188d5aa6a5573016e63380156e488bd89099027a4b54,1440
a3a4d6d0fcdec7574b5a4b187412509b8548411f3e151f399e424c7bae06d29d,1440
"288e8e23449e0e357cfe5cb57d62662d6a732d5091279546ff4f49f520806d47",1440
e7d1a8546578184ba6decdbbbe6123c43921b643702b719c056f6b2fb0a015e9,1440
"0dc7615465d6dd301af16196b8fb56c4a0072a0af51c9d64a3c01585baaf911d",1440
"7ee8000920f522f0933ed140e911d9426f5be90f76718fa7a748123401440b25",1440
"5662ef7359e5782b190814191a6493f1335fd91eba4e62ab03d4ad4f05f5ba30",1440
"370532eaa48ef27d40d597b053467269ff8c197216f7c9331740b78fc7701814",1440
"7ea9b700efa868875fedbd210967637f211f597568a20bf87e1356c27d2f56de",1440
"56e69745caa49c677cf44cce2d2e252298848d62d5839f2b21c58eca5eafbbe7",1440
